,Date,median_transaction_fee3momUSD,fee_to_reward7momUSD,top100cap7mom,mining_profitability7rsi,top100cap14mom,price3wmaUSD,transactionvalue90emaUSD,difficulty30sma,fee_to_reward90smaUSD
3216,2019/05/07,0.352,0.839,-0.06,47.074,-0.204,5828.0,18854.0,6412131867428.0,2.837
3217,2019/05/08,0.394,2.603,-0.141,59.111,-0.269,5877.0,18863.0,6422436739666.0,2.891
3218,2019/05/09,0.413,2.661,-0.085,58.295,-0.222,5997.0,18913.0,6432741611905.0,2.939
3219,2019/05/10,0.525,3.237,0.043,50.728,-0.012,6171.0,19082.0,6443046484143.0,3.011
3220,2019/05/11,0.534,3.606,0.019,63.537,-0.044,6523.0,19209.0,6453351356381.0,3.081
3221,2019/05/12,0.227,1.254,0.012,70.981,-0.044,6901.0,19228.0,6463656228619.0,3.123
3222,2019/05/13,-0.213,1.215,-0.029,66.022,0.009,7220.0,19504.0,6473961100858.0,3.156
3223,2019/05/14,0.165,1.032,-0.078,65.058,-0.138,7654.0,19865.0,6484265973096.0,3.209
3224,2019/05/15,1.052,3.782,-0.136,72.436,-0.277,7920.0,20467.0,6494570845334.0,3.296
3225,2019/05/16,1.683,5.733,-0.211,70.314,-0.295,8010.0,20690.0,6504875717572.0,3.402
3226,2019/05/17,0.932,3.41,-0.322,60.102,-0.279,7649.0,20840.0,6515180589811.0,3.508
3227,2019/05/18,-0.618,-0.566,-0.252,57.408,-0.232,7425.0,20754.0,6525539117740.0,3.571
3228,2019/05/19,-1.105,0.804,-0.249,65.181,-0.237,7613.0,20745.0,6535926083186.0,3.619
3229,2019/05/20,-0.299,3.365,-0.189,53.782,-0.217,7809.0,20844.0,6546313048633.0,3.692
3230,2019/05/21,0.796,3.047,-0.029,64.275,-0.107,7921.0,20875.0,6557876767382.0,3.773
3231,2019/05/22,0.396,-1.556,0.039,66.349,-0.096,7905.0,20931.0,6569596837969.0,3.835
3232,2019/05/23,-0.311,-3.463,0.074,46.293,-0.137,7801.0,21001.0,6581316908555.0,3.899
3233,2019/05/24,-0.041,-1.629,0.162,58.118,-0.16,7869.0,21182.0,6593036979142.0,3.985
3234,2019/05/25,-0.26,0.238,0.114,46.013,-0.138,7953.0,21129.0,6604757049729.0,4.042
3235,2019/05/26,-0.983,-1.368,0.233,58.956,-0.016,8055.0,21069.0,6616477120316.0,4.068
3236,2019/05/27,0.073,-0.15,0.247,62.663,0.059,8422.0,21190.0,6628197190903.0,4.141
3237,2019/05/28,0.732,-0.971,0.241,59.245,0.212,8633.0,21373.0,6639917261489.0,4.216
3238,2019/05/29,1.349,0.115,0.31,61.513,0.349,8692.0,21572.0,6651637332076.0,4.286
3239,2019/05/30,0.058,0.936,0.284,50.413,0.358,8654.0,21714.0,6664773117738.0,4.365
3240,2019/05/31,0.707,3.178,0.157,36.879,0.319,8498.0,22495.0,6701661456323.0,4.485
3241,2019/06/01,0.001,0.967,0.171,53.842,0.285,8495.0,22678.0,6738549794908.0,4.559
3242,2019/06/02,-0.244,2.304,0.055,46.098,0.288,8571.0,22948.0,6775438133494.0,4.616
3243,2019/06/03,0.086,3.485,0.007,46.482,0.255,8580.0,23524.0,6805625818437.0,4.73
3244,2019/06/04,0.29,1.567,-0.096,54.365,0.145,8224.0,23810.0,6830876179643.0,4.817
3245,2019/06/05,-0.26,-0.538,0.125,41.157,0.435,7934.0,24204.0,6856126540849.0,4.876
3246,2019/06/06,-1.985,-2.741,0.095,40.247,0.379,7782.0,24608.0,6881376902056.0,4.92
3247,2019/06/07,-1.43,-7.182,0.125,45.873,0.282,7849.0,24791.0,6906627263262.0,4.961
3248,2019/06/08,-1.087,-3.271,0.104,37.024,0.275,7906.0,24797.0,6931877624469.0,4.999
3249,2019/06/09,-0.66,-3.432,0.086,45.548,0.141,7866.0,24768.0,6957127985675.0,5.017
3250,2019/06/10,-0.054,-6.869,0.092,46.319,0.099,7827.0,24931.0,6982378346882.0,5.053
3251,2019/06/11,0.294,-4.344,0.166,46.598,0.07,7845.0,25488.0,7007628708088.0,5.094
3252,2019/06/12,0.674,-1.149,-0.069,41.982,0.056,7939.0,25630.0,7032879069295.0,5.142
3253,2019/06/13,0.162,-0.38,-0.055,56.067,0.04,8064.0,25670.0,7058129430501.0,5.185
3254,2019/06/14,0.056,0.172,-0.052,58.899,0.073,8223.0,25743.0,7081773164809.0,5.232
3255,2019/06/15,-0.351,-0.385,-0.058,42.657,0.046,8494.0,25767.0,7105347476967.0,5.268
3256,2019/06/16,-0.057,1.062,-0.04,53.723,0.046,8834.0,26116.0,7128921789125.0,5.304
3257,2019/06/17,0.499,1.684,-0.099,61.484,-0.007,9092.0,27254.0,7152442445592.0,5.367
3258,2019/06/18,0.414,-0.416,-0.065,64.325,0.101,9169.0,28118.0,7175934664542.0,5.412
3259,2019/06/19,0.172,-1.673,0.013,61.758,-0.056,9167.0,28338.0,7199426883492.0,5.441
3260,2019/06/20,-0.161,0.368,0.008,44.159,-0.047,9246.0,29826.0,7222919102442.0,5.491
3261,2019/06/21,0.53,1.769,-0.019,57.745,-0.071,9536.0,30261.0,7246411321392.0,5.559
3262,2019/06/22,0.734,2.364,-0.079,65.846,-0.137,10188.0,30895.0,7269903540342.0,5.622
3263,2019/06/23,-0.289,-0.91,-0.061,68.474,-0.101,10600.0,30840.0,7293395759292.0,5.643
3264,2019/06/24,-0.4,-2.206,0.032,61.292,-0.068,10815.0,31189.0,7316887978242.0,5.668
3265,2019/06/25,-0.045,0.813,0.021,53.975,-0.044,11078.0,31850.0,7340380197192.0,5.71
3266,2019/06/26,1.857,3.633,-0.009,73.29,0.004,11918.0,32449.0,7363872416142.0,5.772
3267,2019/06/27,2.059,4.284,0.031,51.639,0.039,12022.0,32939.0,7402655464282.0,5.848
3268,2019/06/28,0.923,1.154,0.017,57.242,-0.002,11904.0,33142.0,7443658148917.0,5.905
3269,2019/06/29,-1.281,-1.735,0.085,52.241,0.006,11805.0,33421.0,7483245118477.0,5.93
3270,2019/06/30,-1.573,1.768,0.128,48.08,0.067,11691.0,34155.0,7499079535113.0,5.949
3271,2019/07/01,-0.865,2.22,0.141,44.745,0.173,11189.0,34871.0,7514913951749.0,5.962
3272,2019/07/02,-0.085,-0.59,0.192,51.063,0.213,10659.0,34997.0,7530748368385.0,5.942
3273,2019/07/03,-0.513,-3.974,0.151,49.064,0.142,10894.0,35295.0,7546582785022.0,5.899
3274,2019/07/04,-0.644,-6.272,0.103,49.232,0.134,11375.0,35392.0,7562417201658.0,5.881
3275,2019/07/05,-0.706,-5.1,0.126,53.167,0.144,11377.0,35625.0,7578251618294.0,5.866
3276,2019/07/06,-0.758,-2.539,0.123,44.972,0.208,11364.0,35347.0,7594086034931.0,5.839
3277,2019/07/07,-0.826,-2.905,0.058,41.971,0.186,11300.0,35138.0,7609920451567.0,5.792
3278,2019/07/08,-0.109,-3.689,0.045,58.106,0.186,11544.0,36182.0,7625754868203.0,5.752
3279,2019/07/09,0.425,-2.063,-0.013,43.8,0.179,12052.0,37220.0,7663347022504.0,5.729
3280,2019/07/10,1.243,0.823,0.074,46.188,0.225,12448.0,38429.0,7716829659369.0,5.723
3281,2019/07/11,0.569,0.83,0.151,41.106,0.254,12092.0,39898.0,7770312296234.0,5.719
3282,2019/07/12,-0.057,0.072,0.198,50.22,0.325,11762.0,40742.0,7823794933099.0,5.712
3283,2019/07/13,-1.024,0.232,0.189,39.588,0.312,11505.0,41142.0,7877277569964.0,5.699
3284,2019/07/14,-0.883,-0.132,0.18,37.056,0.238,11173.0,41467.0,7932366833727.0,5.677
3285,2019/07/15,-0.198,0.441,0.173,40.153,0.218,10743.0,41759.0,7987525519641.0,5.67
3286,2019/07/16,0.034,-0.567,0.205,42.938,0.193,10471.0,42382.0,8042684205554.0,5.656
3287,2019/07/17,0.28,-1.309,0.094,28.837,0.167,9984.0,42680.0,8097842891467.0,5.655
3288,2019/07/18,0.228,-0.141,0.051,43.007,0.202,9947.0,45248.0,8153001577381.0,5.662
3289,2019/07/19,0.424,1.415,-0.023,45.697,0.175,10182.0,45260.0,8208160263294.0,5.675
3290,2019/07/20,-0.089,-0.244,-0.021,56.438,0.168,10501.0,44912.0,8263318949208.0,5.673
3291,2019/07/21,-0.432,-0.221,-0.012,41.382,0.168,10592.0,44800.0,8318477635121.0,5.65
3292,2019/07/22,-0.462,-0.728,-0.022,46.93,0.15,10534.0,48157.0,8373636321034.0,5.61
3293,2019/07/23,-0.019,-0.191,-0.051,50.648,0.154,10290.0,47934.0,8427761717089.0,5.574
3294,2019/07/24,0.078,-0.943,-0.094,39.853,0.0,9960.0,47973.0,8481241306983.0,5.55
3295,2019/07/25,-0.03,-1.643,-0.146,50.042,-0.095,9932.0,48215.0,8534720896876.0,5.531
3296,2019/07/26,-0.245,-2.407,-0.14,48.354,-0.164,9853.0,47815.0,8588200486769.0,5.521
3297,2019/07/27,-0.34,-0.503,-0.147,40.449,-0.168,9799.0,47222.0,8626389247473.0,5.514
3298,2019/07/28,-0.546,-0.781,-0.147,48.781,-0.159,9625.0,46552.0,8662358371682.0,5.49
3299,2019/07/29,-0.216,-0.799,-1.259,42.703,-1.282,9567.0,47182.0,8698327495891.0,5.459
3300,2019/07/30,0.284,0.469,-1.28,44.785,-1.332,9542.0,47491.0,8734296620099.0,5.462
3301,2019/07/31,0.382,-0.345,-1.236,56.241,-1.33,9700.0,47387.0,8770265744308.0,5.459
3302,2019/08/01,0.213,-0.343,-1.195,40.7,-1.341,9916.0,47008.0,8806234868517.0,5.442
3303,2019/08/02,-0.229,-0.121,-1.168,57.398,-1.308,10244.0,46490.0,8842203992726.0,5.426
3304,2019/08/03,-0.456,-0.455,-1.17,53.328,-1.317,10570.0,45870.0,8878173116934.0,5.398
3305,2019/08/04,-0.531,-0.26,-1.171,50.625,-1.318,10751.0,45315.0,8914142241143.0,5.365
3306,2019/08/05,0.018,0.452,-0.127,45.401,-1.386,11243.0,45861.0,8979326138550.0,5.33
3307,2019/08/06,0.402,-1.057,-0.091,55.254,-1.371,11581.0,46037.0,9047680631497.0,5.293
3308,2019/08/07,1.346,1.124,-0.085,49.153,-1.321,11733.0,45620.0,9116035124445.0,5.272
3309,2019/08/08,0.785,1.248,-0.099,55.397,-1.293,11776.0,45732.0,9162631879728.0,5.233
3310,2019/08/09,0.641,1.362,-0.089,51.905,-1.257,11810.0,45754.0,9193338152447.0,5.192
3311,2019/08/10,-0.664,0.805,-0.038,52.13,-1.208,11715.0,46212.0,9224044425166.0,5.159
3312,2019/08/11,-1.072,0.626,-0.04,45.085,-1.21,11541.0,45729.0,9254750697885.0,5.12
3313,2019/08/12,-0.22,0.641,0.011,41.513,-0.116,11437.0,45659.0,9285456970604.0,5.08
3314,2019/08/13,0.644,1.46,-0.061,55.505,-0.151,11282.0,45503.0,9316163243323.0,5.017
3315,2019/08/14,0.685,-0.574,-0.141,46.455,-0.225,10868.0,45419.0,9346869516042.0,4.926
3316,2019/08/15,-0.2,-1.143,-0.109,41.335,-0.207,10376.0,45351.0,9377575788761.0,4.837
3317,2019/08/16,-0.575,-0.716,-0.165,40.793,-0.255,10216.0,45042.0,9408282061479.0,4.794
3318,2019/08/17,-0.303,0.104,-0.192,39.72,-0.23,10242.0,45312.0,9438988334198.0,4.753
3319,2019/08/18,-0.297,0.257,-0.191,40.13,-0.231,10291.0,45107.0,9470742968953.0,4.679
3320,2019/08/19,-0.216,-0.947,-0.184,55.808,-0.173,10457.0,44731.0,9508053922500.0,4.595
3321,2019/08/20,-0.031,-1.303,-0.13,46.32,-0.191,10632.0,50664.0,9545364876047.0,4.535
3322,2019/08/21,0.23,-0.016,-0.024,41.375,-0.165,10464.0,67398.0,9582675829593.0,4.483
3323,2019/08/22,0.131,0.302,-0.044,47.823,-0.153,10229.0,73954.0,9621020072998.0,4.415
3324,2019/08/23,-0.119,-0.596,0.271,48.77,0.105,10189.0,72779.0,9660010122565.0,4.362
3325,2019/08/24,-0.357,-0.681,0.265,44.662,0.073,10176.0,71510.0,9699000172132.0,4.329
3326,2019/08/25,-0.587,-0.717,0.28,43.003,0.089,10148.0,70391.0,9737990221698.0,4.249
3327,2019/08/26,-0.15,-0.104,0.27,37.607,0.086,10235.0,69585.0,9776980271265.0,4.175
3328,2019/08/27,0.008,-0.409,0.284,45.966,0.154,10229.0,68672.0,9815970320831.0,4.109
3329,2019/08/28,0.166,-1.218,0.17,50.828,0.146,10164.0,67740.0,9854960370398.0,4.033
3330,2019/08/29,-0.083,-1.355,0.144,44.044,0.1,9827.0,66789.0,9893950419965.0,3.914
3331,2019/08/30,-0.06,-0.429,-0.135,38.817,0.136,9636.0,65825.0,9932940469531.0,3.846
3332,2019/08/31,-0.128,-0.337,-0.117,47.123,0.148,9578.0,64859.0,9971930519098.0,3.784
3333,2019/09/01,-0.129,0.008,-0.132,29.745,0.148,9614.0,64074.0,10027656700170.0,3.665
3334,2019/09/02,-0.1,-0.38,-0.151,48.961,0.119,9781.0,63284.0,10086263690762.0,3.569
3335,2019/09/03,0.14,-0.108,-0.138,54.146,0.147,10176.0,62541.0,10144870681355.0,3.508
3336,2019/09/04,0.313,0.387,-0.041,44.771,0.129,10445.0,62030.0,10174262898750.0,3.466
3337,2019/09/05,0.172,0.13,0.007,54.61,0.15,10562.0,61485.0,10200484520604.0,3.429
3338,2019/09/06,0.05,0.164,0.221,49.338,0.086,10613.0,60888.0,10226706142458.0,3.399
3339,2019/09/07,-0.197,0.26,0.21,51.901,0.093,10527.0,60008.0,10252927764312.0,3.378
3340,2019/09/08,-0.189,-0.137,0.211,54.521,0.079,10485.0,59247.0,10279149386166.0,3.334
3341,2019/09/09,-0.065,0.24,0.149,38.034,-0.002,10387.0,58572.0,10305371008021.0,3.289
3342,2019/09/10,0.135,-0.251,0.139,56.401,0.002,10306.0,58093.0,10331592629875.0,3.238
3343,2019/09/11,0.147,-0.66,0.13,49.433,0.089,10175.0,57551.0,10357814251729.0,3.193
3344,2019/09/12,-0.034,-0.276,0.055,42.073,0.062,10186.0,56840.0,10384035873583.0,3.151
3345,2019/09/13,-0.141,-0.411,-0.144,44.67,0.076,10256.0,56106.0,10416471930410.0,3.121
3346,2019/09/14,-0.165,-0.332,-0.162,44.327,0.048,10324.0,55338.0,10479980162101.0,3.084
3347,2019/09/15,-0.158,0.01,-0.164,44.25,0.047,10339.0,54533.0,10543488393792.0,3.022
3348,2019/09/16,-0.039,-0.345,-0.11,39.986,0.039,10313.0,53980.0,10606996625483.0,2.977
3349,2019/09/17,0.193,0.223,-0.125,40.115,0.014,10270.0,53544.0,10669456495138.0,2.947
3350,2019/09/18,0.185,0.055,-0.106,53.678,0.024,10232.0,52900.0,10726360046002.0,2.899
3351,2019/09/19,0.108,0.465,-0.029,37.206,0.026,10113.0,52219.0,10783263596865.0,2.842
3352,2019/09/20,-0.054,0.222,-0.077,44.93,-0.222,10133.0,51644.0,10840167147729.0,2.789
3353,2019/09/21,-0.104,0.042,-0.07,50.978,-0.232,10094.0,50986.0,10897070698592.0,2.762
3354,2019/09/22,-0.268,-0.003,-0.071,47.104,-0.235,10054.0,51045.0,10953974249456.0,2.724
3355,2019/09/23,0.027,0.794,-0.028,32.796,-0.138,9966.0,51046.0,11010877800319.0,2.68
3356,2019/09/24,0.16,0.084,-0.009,54.98,-0.134,9705.0,50693.0,11067781351183.0,2.61
3357,2019/09/25,0.307,0.604,-0.035,40.288,-0.141,9040.0,50460.0,11124684902046.0,2.521
3358,2019/09/26,-0.156,-0.433,-0.045,39.902,-0.074,8530.0,49927.0,11185824439487.0,2.447
3359,2019/09/27,-0.074,0.365,-0.004,32.825,-0.081,8191.0,49366.0,11271702138538.0,2.416
3360,2019/09/28,-0.221,0.037,0.013,45.446,-0.057,8147.0,48665.0,11357579837588.0,2.371
3361,2019/09/29,-0.082,0.241,0.02,39.806,-0.051,8112.0,47972.0,11443457536639.0,2.311
3362,2019/09/30,0.196,0.253,0.025,40.034,-0.002,8100.0,47549.0,11529335235689.0,2.276
3363,2019/10/01,0.472,0.707,0.017,47.564,0.008,8225.0,47134.0,11598476803235.0,2.258
3364,2019/10/02,0.332,-0.178,0.005,43.946,-0.03,8268.0,46568.0,11664737561259.0,2.237
3365,2019/10/03,-0.068,0.516,-0.001,45.285,-0.046,8277.0,45992.0,11730998319284.0,2.225
3366,2019/10/04,-0.446,-0.544,-0.006,45.09,-0.01,8216.0,45365.0,11797259077308.0,2.217
3367,2019/10/05,-0.42,-0.192,-0.021,41.443,-0.008,8165.0,44640.0,11863519835332.0,2.201
3368,2019/10/06,-0.388,-0.343,-0.027,42.886,-0.007,8080.0,43998.0,11929780593356.0,2.178
3369,2019/10/07,-0.112,-1.203,-0.032,43.936,-0.007,8061.0,43406.0,11996041351381.0,2.153
3370,2019/10/08,0.089,-1.282,-0.031,46.005,-0.014,8132.0,42910.0,12062302109405.0,2.112
3371,2019/10/09,0.254,-0.241,-0.008,39.14,-0.003,8252.0,42490.0,12128562867429.0,2.079
3372,2019/10/10,0.224,-0.394,0.006,60.07,0.005,8426.0,41996.0,12198654987530.0,2.061
3373,2019/10/11,0.054,-0.083,0.003,42.016,-0.003,8444.0,41473.0,12273191487640.0,2.05
3374,2019/10/12,-0.164,0.273,0.008,43.185,-0.013,8397.0,40850.0,12347727987750.0,2.039
3375,2019/10/13,-0.249,0.026,0.008,46.289,-0.018,8363.0,40229.0,12416050052886.0,2.011
3376,2019/10/14,-0.038,0.133,0.036,51.449,0.004,8337.0,39837.0,12453299943159.0,1.994
3377,2019/10/15,0.046,-0.012,0.052,53.511,0.021,8304.0,39361.0,12490549833432.0,1.967
3378,2019/10/16,0.136,-0.126,0.051,47.615,0.043,8185.0,39043.0,12527799723704.0,1.934
3379,2019/10/17,0.014,-0.289,0.02,43.392,0.026,8101.0,38726.0,12565049613977.0,1.898
3380,2019/10/18,-0.009,-0.175,0.05,45.096,0.053,8022.0,38402.0,12602299504249.0,1.887
3381,2019/10/19,-0.074,-0.213,0.042,38.895,0.05,7992.0,38044.0,12639549394522.0,1.876
3382,2019/10/20,-0.126,-0.043,0.043,54.296,0.051,8005.0,37664.0,12676799284794.0,1.856
3383,2019/10/21,-0.167,-0.365,-0.038,50.896,-0.002,8124.0,37298.0,12714049175067.0,1.837
3384,2019/10/22,-0.072,-0.295,-0.042,49.785,0.01,8188.0,37080.0,12751299065339.0,1.817
3385,2019/10/23,0.087,-0.146,-0.035,40.187,0.017,7983.0,36915.0,12790582849575.0,1.801
3386,2019/10/24,0.207,0.376,0.023,25.722,0.043,7679.0,36643.0,12850612352239.0,1.796
3387,2019/10/25,0.254,0.818,-0.022,51.956,0.028,7713.0,36547.0,12910641854902.0,1.799
3388,2019/10/26,0.39,1.642,-0.022,57.575,0.02,8528.0,36416.0,12966435370988.0,1.816
3389,2019/10/27,0.34,1.449,-0.016,54.189,0.027,9123.0,36167.0,12997490725464.0,1.821
3390,2019/10/28,0.159,1.19,0.04,63.038,0.002,9422.0,36678.0,13028546079941.0,1.809
3391,2019/10/29,-0.1,1.049,-0.027,53.361,-0.07,9417.0,36877.0,13059601434417.0,1.805
3392,2019/10/30,-0.162,0.512,-0.03,56.497,-0.065,9316.0,37371.0,13090656788893.0,1.798
3393,2019/10/31,-0.009,0.392,-0.067,46.791,-0.044,9235.0,37523.0,13121712143369.0,1.799
3394,2019/11/01,0.067,0.364,-0.096,57.513,-0.118,9190.0,37497.0,13152767497845.0,1.812
3395,2019/11/02,-0.027,-1.036,-0.099,51.818,-0.121,9237.0,37280.0,13183822852321.0,1.819
3396,2019/11/03,-0.124,-0.82,-0.106,54.985,-0.122,9249.0,37030.0,13214878206798.0,1.81
3397,2019/11/04,0.046,0.626,-0.108,53.254,-0.068,9273.0,36839.0,13245933561274.0,1.817
3398,2019/11/05,0.185,0.283,-0.158,58.575,-0.185,9314.0,36746.0,13276988915750.0,1.804
3399,2019/11/06,0.156,0.32,-0.142,46.415,-0.173,9348.0,36859.0,13308044270226.0,1.787
3400,2019/11/07,-0.062,0.196,-0.142,51.907,-0.209,9317.0,36911.0,13338380013761.0,1.774
3401,2019/11/08,-0.025,0.078,-0.117,51.209,-0.213,9159.0,36948.0,13337052875860.0,1.779
3402,2019/11/09,-0.132,-0.017,-0.114,64.033,-0.213,8967.0,36800.0,13331894375883.0,1.779
3403,2019/11/10,-0.24,-0.352,-0.112,59.762,-0.218,8908.0,36438.0,13322291495897.0,1.759
3404,2019/11/11,-0.28,-1.302,-0.102,44.093,-0.211,8861.0,36110.0,13312688615911.0,1.735
3405,2019/11/12,-0.073,-0.702,-0.01,38.421,-0.168,8818.0,35968.0,13303085735925.0,1.721
3406,2019/11/13,0.139,-0.297,-0.041,58.635,-0.183,8795.0,35984.0,13293482855939.0,1.713
3407,2019/11/14,0.0,-0.917,-0.046,53.903,-0.188,8759.0,35859.0,13283879975953.0,1.698
3408,2019/11/15,-0.047,-1.013,0.015,43.418,-0.102,8676.0,35815.0,13274277095967.0,1.691
3409,2019/11/16,-0.211,-0.385,0.017,47.979,-0.097,8583.0,35486.0,13264674215981.0,1.684
3410,2019/11/17,-0.133,-0.054,0.015,53.506,-0.097,8566.0,35156.0,13255071335995.0,1.674
3411,2019/11/18,0.008,0.023,0.041,38.374,-0.061,8512.0,35195.0,13245468456009.0,1.665
3412,2019/11/19,0.16,0.166,0.15,54.793,0.14,8353.0,34947.0,13235865576022.0,1.652
3413,2019/11/20,0.126,-0.475,0.254,44.262,0.214,8233.0,34626.0,13226262696036.0,1.636
3414,2019/11/21,0.058,0.724,0.342,46.169,0.295,8055.0,34734.0,13219185961734.0,1.636
3415,2019/11/22,0.012,0.889,0.388,42.27,0.403,7688.0,34790.0,13215990211164.0,1.646
3416,2019/11/23,-0.094,-0.238,0.394,42.401,0.411,7404.0,34551.0,13192048742168.0,1.644
3417,2019/11/24,-0.156,-0.055,0.422,33.563,0.437,7251.0,34279.0,13168107273171.0,1.635
3418,2019/11/25,-0.052,0.453,0.471,37.07,0.512,7101.0,34248.0,13144165804175.0,1.635
3419,2019/11/26,0.277,0.712,0.366,48.796,0.516,7110.0,34069.0,13120224335178.0,1.644
3420,2019/11/27,0.174,0.393,0.42,48.872,0.674,7186.0,33830.0,13096282866182.0,1.647
3421,2019/11/28,-0.06,-0.839,0.335,50.563,0.676,7395.0,33496.0,13072341397185.0,1.642
3422,2019/11/29,-0.107,-0.481,0.328,43.175,0.716,7527.0,33291.0,13048399928189.0,1.651
3423,2019/11/30,-0.001,0.713,0.316,41.571,0.71,7627.0,33015.0,13024458459192.0,1.657
3424,2019/12/01,-0.005,0.217,0.292,53.396,0.714,7504.0,32689.0,13000516990196.0,1.654
3425,2019/12/02,-0.116,-0.599,0.195,44.651,0.666,7390.0,32412.0,12976575521199.0,1.649
3426,2019/12/03,-0.157,-1.275,0.164,53.756,0.53,7325.0,32108.0,12952634052203.0,1.639
3427,2019/12/04,-0.059,-0.516,0.067,48.95,0.487,7316.0,32512.0,12928692583206.0,1.636
3428,2019/12/05,-0.08,-0.002,0.072,39.491,0.407,7334.0,32262.0,12904174966886.0,1.629
3429,2019/12/06,-0.009,-0.525,-0.019,51.3,0.309,7388.0,32739.0,12877020368586.0,1.628
3430,2019/12/07,-0.064,-0.776,0.003,53.836,0.319,7482.0,32576.0,12850585381227.0,1.628
3431,2019/12/08,-0.065,-0.468,0.01,44.136,0.302,7532.0,32294.0,12855813275304.0,1.617
3432,2019/12/09,-0.043,-0.253,0.021,49.317,0.216,7521.0,32208.0,12861041169380.0,1.612
3433,2019/12/10,0.032,-0.034,0.068,52.599,0.232,7425.0,32079.0,12866269063457.0,1.609
3434,2019/12/11,0.105,0.074,0.022,43.907,0.089,7328.0,32036.0,12871496957533.0,1.609
3435,2019/12/12,0.051,0.073,0.021,40.902,0.093,7254.0,31756.0,12876724851609.0,1.608
3436,2019/12/13,0.002,-0.194,0.051,55.469,0.032,7246.0,31413.0,12881952745686.0,1.609
3437,2019/12/14,-0.079,-0.116,0.051,46.043,0.054,7224.0,31116.0,12887180639762.0,1.607
3438,2019/12/15,-0.057,0.524,0.047,42.394,0.057,7175.0,30818.0,12892408533839.0,1.606
3439,2019/12/16,-0.012,-0.049,0.069,56.633,0.09,7119.0,30506.0,12897636427915.0,1.598
3440,2019/12/17,0.042,0.044,0.066,41.292,0.134,6976.0,30673.0,12902864321991.0,1.595
3441,2019/12/18,0.091,0.145,0.088,45.47,0.11,6865.0,30553.0,12908092216068.0,1.591
3442,2019/12/19,0.073,0.103,0.138,54.049,0.159,6998.0,30376.0,12913853294134.0,1.589
3443,2019/12/20,0.042,0.121,0.137,51.05,0.188,7132.0,30187.0,12921472899253.0,1.591
3444,2019/12/21,-0.108,-0.058,0.054,52.229,0.106,7204.0,29868.0,12926566358688.0,1.588
3445,2019/12/22,-0.193,-0.7,0.05,47.006,0.097,7243.0,29642.0,12925744940427.0,1.57
3446,2019/12/23,-0.096,-0.072,0.052,43.782,0.121,7391.0,29505.0,12924923522165.0,1.561
3447,2019/12/24,0.001,-0.17,0.049,51.057,0.114,7404.0,29263.0,12924102103903.0,1.549
3448,2019/12/25,0.029,-0.8,-0.026,46.773,0.062,7350.0,29010.0,12923280685641.0,1.541
3449,2019/12/26,-0.017,-0.544,-0.077,63.17,0.061,7293.0,28750.0,12922459267379.0,1.529
3450,2019/12/27,-0.036,-0.354,-0.103,46.307,0.034,7271.0,28548.0,12921637849118.0,1.526
3451,2019/12/28,-0.013,-0.014,-0.022,51.482,0.032,7315.0,28292.0,12920816430856.0,1.521
3452,2019/12/29,-0.049,0.044,-0.018,50.852,0.032,7399.0,27999.0,12919995012594.0,1.501
3453,2019/12/30,-0.044,-0.284,-0.031,55.872,0.021,7411.0,27877.0,12919173594332.0,1.48
3454,2019/12/31,0.016,-0.302,-0.042,44.08,0.007,7354.0,27660.0,12918352176071.0,1.467
3455,2020/01/01,-0.001,-0.358,0.013,56.485,-0.012,7281.0,27332.0,12920299577141.0,1.45
3456,2020/01/02,0.016,-0.122,-0.021,35.653,-0.098,7192.0,27099.0,12947817839098.0,1.442
3457,2020/01/03,0.014,-0.166,0.009,51.523,-0.094,7207.0,27016.0,12975336101055.0,1.44
3458,2020/01/04,0.017,-0.153,0.002,51.139,-0.021,7300.0,26794.0,13003430510336.0,1.436
3459,2020/01/05,-0.031,-0.067,0.002,45.773,-0.016,7423.0,26528.0,13034161901597.0,1.429
3460,2020/01/06,0.06,0.439,0.011,42.86,-0.019,7527.0,26556.0,13064893292858.0,1.427
3461,2020/01/07,0.122,0.337,0.032,61.897,-0.01,7756.0,26371.0,13095624684119.0,1.421
3462,2020/01/08,0.302,1.251,0.037,46.249,0.05,8052.0,26306.0,13126356075380.0,1.422
3463,2020/01/09,0.169,0.719,0.05,55.792,0.029,8055.0,26383.0,13157087466641.0,1.423
3464,2020/01/10,0.131,0.949,0.033,49.312,0.042,7993.0,26281.0,13187818857902.0,1.428
3465,2020/01/11,-0.162,0.311,0.026,54.731,0.028,8028.0,26046.0,13218550249164.0,1.428
3466,2020/01/12,-0.215,0.184,0.008,48.591,0.01,8102.0,25790.0,13249281640425.0,1.421
3467,2020/01/13,-0.159,-0.223,-0.018,48.486,-0.007,8144.0,25646.0,13280013031686.0,1.417
3468,2020/01/14,0.07,0.278,-0.016,59.602,0.016,8377.0,25763.0,13311418618608.0,1.415
3469,2020/01/15,0.199,-0.073,-0.04,50.903,-0.003,8616.0,26125.0,13374736133475.0,1.418
3470,2020/01/16,0.115,-0.309,-0.053,56.338,-0.003,8707.0,26070.0,13438053648342.0,1.418
3471,2020/01/17,0.035,-0.511,-0.051,46.92,-0.018,8795.0,26168.0,13501371163208.0,1.42
3472,2020/01/18,-0.079,0.171,-0.04,47.454,-0.014,8859.0,25937.0,13564155494085.0,1.422
